2.106087420000000000e+08
2.105952360000000000e+08
2.105302470000000000e+08
2.106190890000000000e+08
2.106307980000000000e+08
2.108201670000000000e+08
2.110155390000000000e+08
2.109445890000000000e+08
2.107383180000000000e+08
2.113336560000000000e+08
2.110469010000000000e+08
2.107774770000000000e+08
2.104129560000000000e+08
2.096104470000000000e+08
2.097482010000000000e+08
2.100451620000000000e+08
2.099415000000000000e+08
2.093330340000000000e+08
2.084873910000000000e+08
2.085430980000000000e+08
2.085386250000000000e+08
2.084888850000000000e+08
2.081601420000000000e+08
2.081645910000000000e+08
2.090832360000000000e+08
2.109663390000000000e+08
2.110011300000000000e+08
2.103546570000000000e+08
2.095693590000000000e+08
2.092739940000000000e+08
2.086238940000000000e+08
2.083927560000000000e+08
2.103551460000000000e+08
2.118286050000000000e+08
2.108177010000000000e+08
2.111149530000000000e+08
2.117374980000000000e+08
2.125837890000000000e+08
2.136425700000000000e+08
2.153818380000000000e+08
2.148628080000000000e+08
2.109278880000000000e+08
2.101181610000000000e+08
2.089966410000000000e+08
2.084581110000000000e+08
2.077481910000000000e+08
2.067595650000000000e+08
2.077580310000000000e+08
2.089229010000000000e+08
2.093445330000000000e+08
2.109745770000000000e+08
2.087138910000000000e+08
2.059740450000000000e+08
2.037721980000000000e+08
1.944490050000000000e+08
1.916359410000000000e+08
1.882431240000000000e+08
1.844168250000000000e+08
1.810511700000000000e+08
1.770111600000000000e+08
1.737119430000000000e+08
1.689499200000000000e+08
1.660011510000000000e+08
1.628838750000000000e+08
1.582842390000000000e+08
1.549563210000000000e+08
1.517878920000000000e+08
1.477560060000000000e+08
1.425278280000000000e+08
1.385825100000000000e+08
1.369612890000000000e+08
1.342999260000000000e+08
1.302093480000000000e+08
1.259960700000000000e+08
1.222264350000000000e+08
1.178532450000000000e+08
1.138980780000000000e+08
1.104828900000000000e+08
1.072991640000000000e+08
1.040669850000000000e+08
1.006763880000000000e+08
9.713855100000000000e+07
9.409506300000000000e+07
8.992704600000000000e+07
8.630350800000000000e+07
8.360925300000000000e+07
8.035382400000000000e+07
7.670676000000000000e+07
7.449636300000000000e+07
7.191511500000000000e+07
6.947031300000000000e+07
6.676678800000000000e+07
6.512973000000000000e+07
6.187987500000000000e+07
5.918566200000000000e+07
5.650144200000000000e+07
5.321749800000000000e+07
5.125477200000000000e+07
4.886167800000000000e+07
4.654451400000000000e+07
4.396606500000000000e+07
